porcentaje_h_mayor_90,max_mora,porcentaje_h_60_90,porcentaje_h_pago_a_tiempo,porcentaje_h_30_60,porcentaje_h_1_30,min_mora,antiguedad,centro_operacion,regional,unidad_negocio,condicion_pago,mora_de_1_30,mora_de_30_60,mora_de_60_90,mora_mayor_90,centro_operacion:BELLO,centro_operacion:BUCARAMANGA,centro_operacion:CARTAGENA,centro_operacion:CHIQUINQUIRA,centro_operacion:CUCUTA,centro_operacion:MANIZALES,centro_operacion:OFICINA CENTRAL,centro_operacion:OTRO,centro_operacion:PITALITO,centro_operacion:SIBERIA,centro_operacion:VILLANUEVA,centro_operacion:YUMBO,regional:DC,regional:DN,regional:DS,regional:OC,unidad_negocio:ADM,unidad_negocio:CIL,unidad_negocio:GRN,unidad_negocio:OTRO,condicion_pago:08D,condicion_pago:15D,condicion_pago:30D,condicion_pago:60D,condicion_pago:CTD,condicion_pago:OTRO,mora_de_1_30:0,mora_de_1_30:1,mora_de_30_60:0,mora_de_30_60:1,mora_de_60_90:0,mora_de_60_90:1,mora_mayor_90:0,mora_mayor_90:1,centro_operacion:VILLANUEVA_YUMBO_BELLO,centro_operacion:CARTAGENA_BUCARAMANGA,unidad_negocio:ADM_CIL,condicion_pago:30D_CTD,condicion_pago:OTROS,min_mora_factor,max_mora_factor,porcentaje_h_60_90_factor,porcentaje_h_60_90: entre 0 y 20,porcentaje_h_60_90: entre 20 y 80,porcentaje_h_60_90: entre 80 y 100,porcentaje_h_mayor_90_factor,porcentaje_h_30_60_factor,porcentaje_h_30_60: entre 0 y 30,porcentaje_h_30_60: entre 30 y 70,porcentaje_h_30_60: entre 70 y 100,Antiguedad_factor,antiguedad: menor a 6 meses,antiguedad: entre 6 meses y 1 año,antiguedad: entre 1 y 3 años,antiguedad: entre 3 y 5 años,antiguedad: entre 5 y 6 años,antiguedad: entre 6 y 8 años,antiguedad: entre 8 y 10 años,antiguedad: entre 10 y 12 años,antiguedad: mayor a 12 años,porcentaje_h_pago_a_tiempo_factor,porcentaje_h_1_30_factor,porcentaje_h_1_30: entre 0 y 25,porcentaje_h_1_30: entre 25 y 50,porcentaje_h_1_30: entre 50 y 75,porcentaje_h_1_30: entre 75 y 100
15.8,120.0,15.8,0.0,43.85,24.52,6.0,1491,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,no negativo,200,0 a 20,1,0,0,"(10.0, 20.0]","(33.333, 66.667]",0,1,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,28.0,0.0,24.53,0.0,75.46,-17.0,1199,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,22.0,0.0,1.86,0.0,98.13,0.0,2450,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,68.0,12.66,41.28,33.38,12.66,-30.0,262,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,30D o CTD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(33.333, 66.667]",0,1,0,entre 6 meses y 1 año,0,1,0,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,14.0,0.0,0.0,0.0,100.0,6.0,995,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,08D,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,67.0,23.22,0.0,43.75,33.01,11.0,2684,SIBERIA,DC,GRN,30D o CTD,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,no negativo,50,20 a 80,0,1,0,"(-0.1, 10.0]","(33.333, 66.667]",0,1,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,-3.0,0.0,100.0,0.0,0.0,-3.0,1135,SIBERIA,DC,ADM_CIL,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
40.91,530.0,5.75,21.73,5.64,25.95,-28.0,1863,VILLANUEVA_YUMBO_BELLO,OC,OTRO,30D o CTD,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,negativo,300,0 a 20,1,0,0,"(40.0, 50.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
47.62,349.0,14.18,3.11,19.93,15.14,-12.0,1863,VILLANUEVA_YUMBO_BELLO,OC,OTRO,30D o CTD,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,negativo,300,0 a 20,1,0,0,"(40.0, 50.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,76.0,0.01,49.03,1.21,49.72,0.0,2269,SIBERIA,DC,ADM_CIL,30D o CTD,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,48.0,0.0,12.35,4.37,83.26,-22.0,913,CUCUTA,DN,GRN,30D o CTD,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,4.0,0.0,81.25,0.0,18.75,-8.0,1018,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,08D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,84.0,100.0,0.0,0.0,0.0,84.0,1248,CARTAGENA_BUCARAMANGA,DN,GRN,30D o CTD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,no negativo,50,80 a 100,0,0,1,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,30.0,0.0,0.0,0.0,100.0,-1.0,455,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,34.0,0.0,54.51,0.0,45.48,-5.0,2901,VILLANUEVA_YUMBO_BELLO,OC,ADM_CIL,08D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
14.26,403.0,0.0,0.0,0.0,85.73,30.0,1453,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,no negativo,300,0 a 20,1,0,0,"(10.0, 20.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,0.0,0.0,100.0,0.0,0.0,-1.0,410,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.2,439.0,0.0,49.45,0.0,50.33,-12.0,1148,VILLANUEVA_YUMBO_BELLO,DS,GRN,15D,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,63.0,0.0,100.0,0.0,0.0,0.0,4376,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,36.0,0.0,0.0,100.0,0.0,35.0,2104,VILLANUEVA_YUMBO_BELLO,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(66.667, 100.0]",0,0,1,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
4.66,139.0,0.18,36.82,0.0,58.32,-2.0,798,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,145.0,0.0,93.86,0.02,6.1,-9.0,3280,CARTAGENA_BUCARAMANGA,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.37,129.0,0.06,2.75,8.91,87.87,-17.0,2375,SIBERIA,DC,GRN,30D o CTD,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
27.62,1019.0,22.18,0.0,9.13,41.04,0.0,3460,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,no negativo,300,20 a 80,0,1,0,"(20.0, 30.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,77.0,9.94,25.31,9.44,55.29,-7.0,2684,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
10.0,179.0,6.17,31.53,9.55,42.73,-26.0,1863,VILLANUEVA_YUMBO_BELLO,OC,OTRO,30D o CTD,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
79.87,657.0,0.0,20.12,0.0,0.0,0.0,1502,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,no negativo,300,0 a 20,1,0,0,"(70.0, 80.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
62.07,278.0,1.09,36.82,0.0,0.0,-24.0,829,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,200,0 a 20,1,0,0,"(60.0, 70.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.71,179.0,0.84,78.86,4.15,15.41,-26.0,2463,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
38.41,728.0,11.63,0.0,34.68,15.27,6.0,1863,VILLANUEVA_YUMBO_BELLO,OC,OTRO,30D o CTD,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,no negativo,300,0 a 20,1,0,0,"(30.0, 40.0]","(33.333, 66.667]",0,1,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,28.0,0.0,2.29,0.0,97.7,-1.0,536,SIBERIA,DC,ADM_CIL,30D o CTD,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
100.0,584.0,0.0,0.0,0.0,0.0,584.0,2684,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,no negativo,300,0 a 20,1,0,0,"(90.0, 100.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,78.0,18.93,7.5,42.47,31.09,0.0,2684,SIBERIA,DC,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(33.333, 66.667]",0,1,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,0.0,0.0,100.0,0.0,0.0,0.0,164,VILLANUEVA_YUMBO_BELLO,DC,ADM_CIL,30D o CTD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,menor a 6 meses,1,0,0,0,0,0,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,-24.0,0.0,100.0,0.0,0.0,-24.0,156,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,menor a 6 meses,1,0,0,0,0,0,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,1979.0,0.0,100.0,0.0,0.0,0.0,4694,VILLANUEVA_YUMBO_BELLO,DS,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,no negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,26.0,0.0,32.02,0.0,67.97,-25.0,2775,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,33.0,0.0,15.61,13.74,70.64,-18.0,2684,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
26.54,194.0,13.16,40.46,9.22,10.6,-76.0,3423,VILLANUEVA_YUMBO_BELLO,OC,OTRO,30D o CTD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,negativo,200,0 a 20,1,0,0,"(20.0, 30.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.68,264.0,3.42,49.74,11.04,35.08,-25.0,764,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.46,153.0,0.34,67.2,1.0,30.98,-365.0,1997,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
0.0,16.0,0.0,58.05,0.0,41.94,0.0,1758,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
0.0,0.0,0.0,100.0,0.0,0.0,0.0,3234,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,33.0,0.0,30.52,2.48,66.98,-60.0,1823,MANIZALES,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,85.0,1.56,25.63,0.0,72.8,0.0,1597,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,491.0,4.94,19.04,4.77,71.24,-62.0,4062,CARTAGENA_BUCARAMANGA,DN,GRN,OTROS,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 10 y 12 años,0,0,0,0,0,0,0,1,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
1.14,323.0,0.0,0.0,0.0,98.85,10.0,2530,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,no negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,-7.0,0.0,100.0,0.0,0.0,-18.0,2684,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,-2.0,0.0,100.0,0.0,0.0,-3.0,1680,SIBERIA,DC,ADM_CIL,08D,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,0.0,0.0,100.0,0.0,0.0,0.0,2684,CHIQUINQUIRA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
